id,chain,sapiens_score
15000,H,0.7706106879242054
15006,H,0.762311819714383
15009,H,0.8228317577207946
15010,H,0.804444470490876
15012,H,0.7950831499670378
15014,H,0.7348665110228106
15016,H,0.7989508322323673
15022,H,0.7508913386237184
15025,H,0.8194976331110448
15028,H,0.7484876218590547
15029,H,0.756933002576023
15030,H,0.7267512014119087
15031,H,0.7475290635711181
15033,H,0.7892175047342812
15034,H,0.7827567085623741
15035,H,0.834940994378518
15037,H,0.778093049721401
15038,H,0.7458404841264172
15039,H,0.7479844817110353
15041,H,0.8186427787223385
15042,H,0.8241877260511907
15043,H,0.7537043169967691
15045,H,0.7977524419949085
15049,H,0.7253408468954388
15050,H,0.7534715236846622
15052,H,0.7560835059991747
15053,H,0.7898509192614341
15059,H,0.7150369251295924
15061,H,0.7652091701894782
15066,H,0.6947063732375743
15068,H,0.7334324866789607
15070,H,0.7523665246553719
15071,H,0.7790180762488119
15073,H,0.8439189080494426
15074,H,0.7631256206687994
15077,H,0.752780734690734
15079,H,0.827353515509577
15082,H,0.776775182961471
15086,H,0.7231413753710934
15088,H,0.754717307221595
15093,H,0.7517602925559854
15094,H,0.7841618583152012
15096,H,0.7334914669823066
15097,H,0.7036834629019723
15102,H,0.7851751763150095
15103,H,0.8075963502284139
15105,H,0.8039767599323451
15109,H,0.7662080047970138
15111,H,0.8388155362840432
15113,H,0.8135026357651545
15114,H,0.7291279969855197
15115,H,0.7805017501766968
15116,H,0.7573308093174931
15117,H,0.7840244302693754
15118,H,0.7530630119532967
15119,H,0.7526222220739397
15120,H,0.6956180113815137
15122,H,0.7785524039892322
15123,H,0.8361475395771568
15124,H,0.7424778297735268
15126,H,0.7959356717393585
15129,H,0.6915335695697995
15130,H,0.7837740768279348
15131,H,0.7588937180634174
15132,H,0.7402863608709035
15133,H,0.7632130793769096
15134,H,0.831830696687718
15135,H,0.7506387087745562
15137,H,0.7947023098378189
15138,H,0.7741311967817195
15142,H,0.8420117816075775
15144,H,0.8156807032445895
15145,H,0.7456646680562087
15147,H,0.7638780786236329
15148,H,0.8004232738432058
15149,H,0.7799882452580191
15153,H,0.8383125881566627
15155,H,0.7922812591254641
15156,H,0.7649393943878257
15159,H,0.8370526280592788
15163,H,0.7138757171063137
15164,H,0.7245773533861354
15165,H,0.7345226189966109
15168,H,0.7540629256245059
15170,H,0.7727860319641574
15174,H,0.7654511112333188
15176,H,0.7777368860521718
15177,H,0.7738887075006534
15178,H,0.7271768867656171
15180,H,0.7843663887120783
15181,H,0.7262876079393885
15182,H,0.7023163428574027
15183,H,0.7439721799097382
15185,H,0.7641376988881697
15186,H,0.7364170213420619
15187,H,0.719006660692226
15190,H,0.7807421065480994
15192,H,0.7568731378371373
15193,H,0.8002673710607702
15195,H,0.7540416726294685
15196,H,0.7124017385003919
15198,H,0.7760220459294355
15200,H,0.7444358046959377
15201,H,0.7348145474593535
15202,H,0.7466121598319602
15204,H,0.7068456089632078
15205,H,0.7892193948791828
15206,H,0.7420013931782349
15207,H,0.7531624284877988
15212,H,0.8157287426690898
15213,H,0.7827809497821219
15215,H,0.7819989316123115
15216,H,0.7851672293274801
15217,H,0.7714884765834237
15218,H,0.8375600561595116
15219,H,0.7679930253130994
15220,H,0.8133070171937685
15221,H,0.8338394590786525
15222,H,0.7101113019457667
15223,H,0.7757022495747411
15224,H,0.7652445837455101
15225,H,0.7556716483244199
15226,H,0.6790696339902736
15229,H,0.7752681081521555
15230,H,0.7720886391185035
15231,H,0.8185669737808311
15233,H,0.7533682504349768
15237,H,0.7101957776920043
15238,H,0.7701270880664254
15239,H,0.7474827623985235
15240,H,0.7503136024655154
15242,H,0.7425822420085534
15245,H,0.7361894054965188
15246,H,0.732176409621354
15247,H,0.8306593266626199
15253,H,0.7496432670707668
15254,H,0.7593301114936669
15255,H,0.7516753596280051
15256,H,0.7442710667666865
15259,H,0.7782430571880048
15261,H,0.7453111355057639
15264,H,0.7863303732987985
15268,H,0.7596738518924888
15270,H,0.7598368312891883
15271,H,0.7938970093846124
15272,H,0.7104250659428847
15273,H,0.8204944569358392
15275,H,0.7699994418147742
15276,H,0.7822321167239183
15279,H,0.7195695566418379
15282,H,0.7468218161903937
15286,H,0.7799322705213276
15288,H,0.8419960716574062
15290,H,0.7705466052042848
15291,H,0.7968217281491629
15292,H,0.8223665719382435
15295,H,0.7741045551825194
15298,H,0.753653398455809
15299,H,0.7918970067941836
15309,H,0.7439945267860667
15310,H,0.7872826975486162
15311,H,0.7565815292330365
15314,H,0.7770685379647396
15315,H,0.8509801925698173
15316,H,0.7796913144062273
15318,H,0.7673419254090361
15320,H,0.8279267287355292
15321,H,0.7976378000934016
15324,H,0.7416811606979796
15327,H,0.8089463322654239
15330,H,0.7578353943066312
15332,H,0.7778416345847353
15334,H,0.829667883154127
15336,H,0.7749837788268308
15339,H,0.7492684281519836
15342,H,0.7566688140604373
15344,H,0.7886858368907476
15345,H,0.7514305015352845
15346,H,0.7627308459005757
15348,H,0.8128069806185041
15349,H,0.7705647247400315
15350,H,0.8321385219777849
15351,H,0.7106028539509597
15352,H,0.7648896231715169
15360,H,0.7457514175222497
15363,H,0.8308688367927267
15364,H,0.7518730320630961
15365,H,0.7545425572898239
15367,H,0.7517824240259553
15369,H,0.8178141487220333
15370,H,0.7428502030980458
15371,H,0.7684423635347556
15372,H,0.7583949955937973
15374,H,0.8363645234480038
15377,H,0.7554461465454396
15378,H,0.7889312725394554
15379,H,0.7597394626502963
15380,H,0.7921325442596123
15381,H,0.775816127725053
15382,H,0.7714313240721822
15383,H,0.7709462380475434
15384,H,0.7750907816355013
15385,H,0.8330962072181816
15388,H,0.7586152286207196
15390,H,0.7777660182846541
15391,H,0.7665451812735271
15393,H,0.8124268343057132
15394,H,0.7721414152586547
15395,H,0.7459997172279581
15398,H,0.7595295918700112
15399,H,0.7601143029905012
15400,H,0.8077305281916872
15401,H,0.7511728129157906
15402,H,0.7856683961869705
15404,H,0.7518096652996467
15405,H,0.8114640741025873
15410,H,0.76779676748609
15411,H,0.8021155964137744
15412,H,0.7651270724433873
15413,H,0.6838772893303408
15414,H,0.7079531899431631
15416,H,0.7253370613249049
15417,H,0.8312249757504712
15418,H,0.7778378015667524
15421,H,0.7423902773890984
15422,H,0.833386763598833
15427,H,0.7488607323418061
15430,H,0.7309689882203816
15431,H,0.46942670164215894
15433,H,0.7819191990960722
15435,H,0.7804616720450468
15438,H,0.7885726804845035
15441,H,0.7963384206415396
15442,H,0.7319837739489878
15444,H,0.8088625639230013
15445,H,0.7139022717460339
15447,H,0.782254574918038
15448,H,0.7705691968841315
15449,H,0.8012079518118228
15450,H,0.7744997560420969
15453,H,0.7643822914146182
15454,H,0.7550211672115927
15456,H,0.755280773909319
15459,H,0.7314189675308409
15460,H,0.8177164687653927
15461,H,0.8187256852722131
15462,H,0.7488017427674103
15463,H,0.7738997124294501
15465,H,0.7901092821964995
15473,H,0.8275557433209214
15474,H,0.7549505646918612
15475,H,0.7767391326221622
15476,H,0.7875522940148973
15480,H,0.8274092526309256
15483,H,0.7496622513471679
15485,H,0.7657203263824143
15486,H,0.7586007886904884
15487,H,0.7856920976930905
15490,H,0.8310969648420934
15491,H,0.7479898095518972
15492,H,0.7342537784845464
15494,H,0.7101152771023836
15495,H,0.7881893926479537
15496,H,0.7714960377473953
15497,H,0.4557120302174654
15498,H,0.7684766299099172
15501,H,0.7665216559659659
15503,H,0.746801723439533
15504,H,0.7465646099906577
15508,H,0.7763231725201284
15514,H,0.780356099136994
15516,H,0.7357069997675717
15517,H,0.8181270686233596
15519,H,0.717259230569005
15521,H,0.8346547315527192
15523,H,0.8167647547730855
15525,H,0.7849984163606242
15531,H,0.7582441643402676
15533,H,0.7639644949404477
15538,H,0.7724827897794072
15539,H,0.7951354321131172
15540,H,0.8051752646428507
15541,H,0.7906740863586119
15542,H,0.8243255086829243
15544,H,0.8023459400027627
15546,H,0.7257885104045272
15547,H,0.8064478975953534
15552,H,0.7392354398593306
15553,H,0.4603758580435413
15554,H,0.7430443269114534
15555,H,0.7996151047003526
15556,H,0.7685500474096361
15558,H,0.8106764874393397
15559,H,0.8287704228582736
15560,H,0.7622434323232982
15563,H,0.8007420966717268
15567,H,0.8203248765383815
15569,H,0.7731426521118179
15571,H,0.7330379032691081
15572,H,0.7869029564860587
15575,H,0.7312593997940421
15577,H,0.8194916868550188
15578,H,0.7470891210866307
15579,H,0.7712908923658061
15580,H,0.7993438495840464
15581,H,0.7687798165641725
15583,H,0.7392685457577813
15591,H,0.8018769919683503
15594,H,0.7850370507536305
15595,H,0.7868919453591617
15597,H,0.7564201588759681
15598,H,0.7607557362395904
15599,H,0.7371954993893192
15601,H,0.7823212049826804
15602,H,0.7644186821028901
15605,H,0.7824415368338425
15608,H,0.6620367222387239
15610,H,0.7428745505006599
15614,H,0.7345997322395089
15617,H,0.7565284380251462
15620,H,0.7949274846735611
15623,H,0.7965921229195028
15624,H,0.7629385092581253
15627,H,0.7737522531223173
15630,H,0.795056503219169
15631,H,0.7982815476988132
15632,H,0.8258178757833472
15634,H,0.7280864194958067
15635,H,0.7585016835646163
15636,H,0.685543018613795
15637,H,0.7624733156257274
15638,H,0.7741124949241129
15641,H,0.7896729838188499
15647,H,0.7295411065541452
15648,H,0.761359724888297
15649,H,0.7418255760273859
15650,H,0.7849102932528628
15653,H,0.8373989726397364
15654,H,0.7931649298760541
15655,H,0.7408173282509265
15656,H,0.7283768951582412
15657,H,0.7811274853474633
15659,H,0.7422355465861338
15660,H,0.7545801893940993
15664,H,0.7360203490668052
15665,H,0.7621241608846255
15667,H,0.7475020255893469
15669,H,0.7694395978890715
15670,H,0.755121997781625
15671,H,0.7566803604550659
15672,H,0.7956115992805153
15673,H,0.7665838613683561
15674,H,0.7830409569639503
15675,H,0.7949849856213074
15676,H,0.7766544942006779
15678,H,0.8231769631178502
15680,H,0.7808418187758878
15682,H,0.7612660756318742
15684,H,0.7932008183909424
15689,H,0.822437428326677
15690,H,0.7988370228033033
15692,H,0.7761933187701566
15693,H,0.7727768870312363
15694,H,0.783269747516469
15695,H,0.7671982956374377
15697,H,0.8053831842350159
15698,H,0.728536654259949
15699,H,0.7514096095067698
15702,H,0.8258316782694467
15707,H,0.7382994453666858
15714,H,0.7562839454001762
15717,H,0.7560615442645805
15719,H,0.7293797248879585
15723,H,0.7649619586530838
15725,H,0.7337625024942901
15730,H,0.8199011887048894
15732,H,0.8414175645898276
15734,H,0.7603205276644547
15735,H,0.7575619402341545
15737,H,0.7644250186603153
15739,H,0.7049459866109756
15740,H,0.7766421162814368
15741,H,0.7000895919899146
15744,H,0.7448019605971565
15752,H,0.7653110568684622
15754,H,0.6836489673795378
15756,H,0.7587599525898695
15760,H,0.7383659817366246
15761,H,0.8234602260427215
15762,H,0.8005501152076796
15763,H,0.8349509707659925
15765,H,0.7478892798672485
15767,H,0.8272684212541208
15770,H,0.7906964025504533
15771,H,0.7583414515526581
15773,H,0.7984815518259359
15777,H,0.7761563141395068
15778,H,0.7560547656008836
15780,H,0.7636913128956339
15781,H,0.7262870763382328
15786,H,0.7092201148259861
15787,H,0.7472442834568788
15789,H,0.7656682760303689
15790,H,0.7271247066046971
15792,H,0.7203911226398001
15793,H,0.7252904543699312
15794,H,0.832320656401114
15795,H,0.804121809793826
15798,H,0.7402359891898376
15799,H,0.7621908471402195
15800,H,0.7448778138764632
15802,H,0.8024095918172626
15804,H,0.7331234533300276
15808,H,0.80488638205508
15811,H,0.7820875442665175
15813,H,0.7362327535392054
15814,H,0.7785725771776728
15818,H,0.7865927010322007
15819,H,0.7780768588408191
15820,H,0.7617931478756068
15821,H,0.8461573619998115
15823,H,0.7635304805893106
15824,H,0.7694198001562705
15825,H,0.8466504059777763
15827,H,0.7217026746345927
15829,H,0.7745665348684568
15832,H,0.7667106123175472
15833,H,0.7873448198505988
15834,H,0.7496362964819194
15835,H,0.785298665265451
15837,H,0.7199555237655391
15838,H,0.7925719410345397
15839,H,0.8282103686577688
15841,H,0.7580501593292526
15842,H,0.8041809192609748
15843,H,0.7429351734886454
15845,H,0.8164093341612958
15846,H,0.7419007660485805
15847,H,0.8053888819018794
15848,H,0.7929684557020664
15849,H,0.7293929133518804
15851,H,0.7721402707763694
15852,H,0.8270385711170409
15853,H,0.7709745437229477
15856,H,0.8010207644840779
15857,H,0.8192759026035977
15860,H,0.7239291844435218
15861,H,0.7094580430214193
15866,H,0.7182147074091647
15867,H,0.6977253796104046
15868,H,0.7416473253225511
15869,H,0.7936174062523628
15870,H,0.7861778054625617
15871,H,0.8213131138645112
15873,H,0.7902742384721271
15875,H,0.737793834455022
15876,H,0.7563014749487463
15877,H,0.7622368127135012
15879,H,0.7284608898542316
15882,H,0.8218209031444516
15883,H,0.7532419718575672
15884,H,0.7427923865691428
15886,H,0.7909543369070536
15887,H,0.7169996503375927
15888,H,0.7611718821364255
15889,H,0.7663651274471376
15890,H,0.7943476746163427
15891,H,0.7545318794982122
15894,H,0.7561622832134297
15896,H,0.7951342967518289
15901,H,0.7797517822168413
15902,H,0.7551357507353692
15907,H,0.8136134088047943
15908,H,0.7376255473033303
15909,H,0.7699600404340097
15910,H,0.7609383137353386
15911,H,0.7714529725531715
15912,H,0.8245287117019485
15913,H,0.7449713727325067
15914,H,0.7539373276211943
15917,H,0.7193577303932827
15919,H,0.7667266062653817
15920,H,0.7493687035083505
15922,H,0.7651470359045975
15923,H,0.8066339957105935
15925,H,0.7616368108581334
15926,H,0.7875647361675078
15927,H,0.758458874044047
15929,H,0.8092847129598528
15931,H,0.8220867954466181
15932,H,0.8055375766513558
15934,H,0.7370789549219413
15938,H,0.7873560651120814
15939,H,0.7635542781800032
15947,H,0.7793576367326419
15950,H,0.7757107864998214
15951,H,0.7458175231847142
15952,H,0.7416493315366097
15953,H,0.8095297553713937
15958,H,0.7864578690255414
15959,H,0.7192062335664925
15960,H,0.7562175808333844
15961,H,0.8267426490783691
15962,H,0.7651649383692724
15963,H,0.7418884161206034
15965,H,0.7469001620564433
15968,H,0.755269467480344
15972,H,0.7717525537364778
15973,H,0.7697746861182774
15975,H,0.7508559181743603
15976,H,0.7375309380480931
15977,H,0.8246383332170364
15981,H,0.7416996236763194
15984,H,0.700604570248634
15985,H,0.7835687153662244
15986,H,0.7985445612017835
15987,H,0.7795063360265039
15988,H,0.7677527269190778
15989,H,0.44732117117382586
15994,H,0.7649030035979985
15995,H,0.8464594933104294
15996,H,0.7667678768613508
15999,H,0.766855096497204
16000,H,0.7857143438714383
16002,H,0.7889818619176266
16003,H,0.769085881696945
16005,H,0.7919413366605743
16008,H,0.7995589828608021
16012,H,0.7121382974205738
16014,H,0.7665126821095193
16017,H,0.7725785104216102
16019,H,0.7864535167695755
16021,H,0.7196621262867536
16022,H,0.7591602549888193
16024,H,0.7819433953002866
16025,H,0.8221007942759978
16026,H,0.7259687316901982
16028,H,0.7730655820757549
16030,H,0.722292963403839
16031,H,0.7991642620855648
16035,H,0.7516339378697532
16036,H,0.72132996538381
16039,H,0.7863150349441023
16041,H,0.8234945634667213
16042,H,0.48127345292416124
16043,H,0.7214053021936315
16044,H,0.7919533870675984
16045,H,0.7874100538920914
16046,H,0.7623543760743539
16049,H,0.7245894159310527
16051,H,0.8399135799218829
16057,H,0.760625181797271
16060,H,0.8483279294083912
16062,H,0.7460690839567555
16063,H,0.7540843279951611
16064,H,0.7534432958078677
16065,H,0.7891592085477896
16066,H,0.6949120211789263
16067,H,0.787030569607074
16071,H,0.6470265208224121
16076,H,0.766070286543224
16077,H,0.8004000204580151
16078,H,0.820452294476544
16079,H,0.8056373422732577
16081,H,0.863618842071384
16082,H,0.7809573084480412
16083,H,0.7841692135117732
16085,H,0.44774690955755825
16086,H,0.7657313033513435
16089,H,0.704402381187824
16091,H,0.8057980503114622
16092,H,0.7543910911085359
16093,H,0.7943395956090706
16094,H,0.7374701211500225
16095,H,0.7586384367091747
16096,H,0.7605846231677927
16098,H,0.8154791731659012
16100,H,0.778491354210391
16101,H,0.8340769233300461
16102,H,0.7089559798744522
16103,H,0.7661571645565952
16104,H,0.7620288618219395
16106,H,0.7705515671828852
16109,H,0.7700934336863012
16110,H,0.8026567102917893
16111,H,0.7377322954895056
16113,H,0.720152698620631
16115,H,0.7651983161217644
16116,H,0.7343207262883273
16118,H,0.7718558395014251
16119,H,0.8143973129829076
16122,H,0.7638069414533675
16123,H,0.7422887429474266
16124,H,0.7556733948797965
16125,H,0.760724118425666
16126,H,0.7603056418030696
16128,H,0.7773912202937583
16129,H,0.733818997176142
16130,H,0.7715388478658672
16131,H,0.7801599609061938
16133,H,0.7584595873851853
16135,H,0.7689161469869871
16139,H,0.8452185188909456
16140,H,0.7261346582511142
16141,H,0.7656184249374617
16142,H,0.7709564721444622
16145,H,0.7852884887158871
16147,H,0.7759434491602063
16150,H,0.7956131223093615
16151,H,0.7813953416131926
16152,H,0.7435187660933783
16153,H,0.7292537526265087
16154,H,0.8310231456783514
16157,H,0.7424553506700147
16158,H,0.7701822315546206
16161,H,0.7658536775475916
16165,H,0.7848822692937504
16167,H,0.7779770588177204
16168,H,0.8320644243736751
16170,H,0.7449159228370295
16171,H,0.8476401605429904
16173,H,0.8405663748693425
16174,H,0.7724958793468042
16175,H,0.7112107228060874
16176,H,0.7461040824147251
16177,H,0.7754015231536876
16178,H,0.8064762003552871
16180,H,0.7610783552876316
16181,H,0.7822770616077803
16182,H,0.7735865544705164
16183,H,0.8200890963828404
16185,H,0.7797247208744431
16186,H,0.8268298595290663
16189,H,0.7687941788252993
16190,H,0.7711479649019033
16191,H,0.8267550504438151
16193,H,0.7632562802623837
16194,H,0.7777187685300675
16196,H,0.7877908759490326
16197,H,0.7403267682683924
16198,H,0.7523766408987761
16200,H,0.7595644640537945
16202,H,0.7930501639433901
16203,H,0.7247914707859462
16204,H,0.7637657279452018
16206,H,0.8012428765044305
16207,H,0.7360460545981901
16208,H,0.7263958627418442
16210,H,0.7917720965218269
16214,H,0.8107962598899446
16217,H,0.7665959962840201
16218,H,0.6151766640071471
16221,H,0.720012145109592
16222,H,0.8043068171001407
16228,H,0.7647898628312925
16229,H,0.7950263982393632
16230,H,0.8073095237804937
16236,H,0.801221626145781
16239,H,0.7804848369128341
16241,H,0.7330698468101521
16242,H,0.7681316019632249
16243,H,0.8023858468122451
16249,H,0.7711146461644343
16250,H,0.7631175134056172
16251,H,0.7878709937427736
16252,H,0.7999289051293716
16254,H,0.817209691338993
16256,H,0.787554515466094
16260,H,0.7079566920530938
16261,H,0.7526395868661249
16262,H,0.8049386466766503
16263,H,0.7769705648834426
16264,H,0.7838799879365765
16268,H,0.7915924021596406
16270,H,0.7318848690181902
16271,H,0.8209186245277524
16273,H,0.8171352351315192
16274,H,0.7757567932698414
16276,H,0.8051283829391185
16277,H,0.7161424546461683
16281,H,0.7764251462756357
16287,H,0.70474628047595
16288,H,0.7626865847798233
16290,H,0.8331943147099954
16293,H,0.7854110438624518
16294,H,0.8086855220924882
16295,H,0.7264689183626156
16296,H,0.7906268675165672
16298,H,0.7957308860843845
16299,H,0.767127827964533
16300,H,0.801825992676003
16304,H,0.7300174542686949
16306,H,0.7686229342263993
16307,H,0.7705844612038206
16308,H,0.7503315981356772
16309,H,0.808510009976869
16313,H,0.7971931609832724
16317,H,0.7679604983721406
16318,H,0.8234491793931845
16319,H,0.7862326975871363
16320,H,0.7531086633331142
16321,H,0.7661754036632676
16324,H,0.7650576461042858
16325,H,0.7559067947278563
16328,H,0.7551029730987336
16330,H,0.8272214310825803
16334,H,0.7557691348988984
16335,H,0.7553572388553694
16337,H,0.8241302742622792
16338,H,0.7706177913489829
16344,H,0.7846866921625204
16347,H,0.7370171302672082
16350,H,0.8052069502042942
16355,H,0.7642979740458368
16361,H,0.7530574674770306
16362,H,0.8260821125186656
16365,H,0.7700401895462761
16366,H,0.8030844533819893
16367,H,0.8303944691611561
16370,H,0.7635874797143193
16375,H,0.7427575735424736
16376,H,0.7891508333240319
16377,H,0.7498594807958839
16381,H,0.7649224116890267
16390,H,0.7845788109978592
16391,H,0.7701625551407536
16392,H,0.7729959448996356
16393,H,0.7581781435550915
16396,H,0.7852300872888278
16398,H,0.7205412129507117
16401,H,0.7973746229714204
16403,H,0.7268060790100956
16406,H,0.7995675873373531
16410,H,0.7319971856634783
16412,H,0.7773899522122173
16413,H,0.7258088555630474
16417,H,0.8029295077460613
16418,H,0.7987395893606181
16420,H,0.8315247320799065
16421,H,0.824525195931108
16423,H,0.7311004655746122
16424,H,0.8323250709828913
16426,H,0.7491156791687988
16427,H,0.7750065115171545
16429,H,0.7629122461601183
16430,H,0.7820721241779689
16431,H,0.73278845563821
16432,H,0.7271693131753376
16434,H,0.7970595349343952
16435,H,0.8370788173375987
16437,H,0.8088250626298431
16440,H,0.7650599363825727
16441,H,0.7207976376187423
16442,H,0.7297423099581566
16443,H,0.7289981461170771
16445,H,0.72683012100114
16446,H,0.7617139324946242
16447,H,0.7408116557711705
16450,H,0.7438103937983958
16455,H,0.7622285650510873
16459,H,0.8281300666543548
16461,H,0.7853978981990716
16462,H,0.7298452292989868
16463,H,0.8029543434395684
16465,H,0.7519388352912076
16468,H,0.7750259342736432
16470,H,0.7440094740403423
16471,H,0.7776600376396384
16473,H,0.7883766903763726
16476,H,0.7141437550166213
16479,H,0.7674846059149679
16480,H,0.8006828967133693
16481,H,0.7821071189162987
16482,H,0.7543999384411356
16483,H,0.7541637271379812
16486,H,0.7636034012052485
16489,H,0.7522162751993164
16493,H,0.7441601126920432
16497,H,0.7284202791280417
16498,H,0.7631193352482604
16500,H,0.7677395887750511
16502,H,0.771932206061833
16507,H,0.7265742266117113
16508,H,0.7521091307894745
16509,H,0.8003653992233531
16510,H,0.7796652112866483
16511,H,0.7772850604862038
16512,H,0.7640446655809728
16513,H,0.7245665547301675
16515,H,0.7562190876646049
16518,H,0.7791732497027387
16520,H,0.7225026101385411
16524,H,0.7890798011246849
16525,H,0.7967544100162658
16527,H,0.7924891493637115
16528,H,0.7365736350594532
16529,H,0.844186148614067
16536,H,0.7662397672587605
16537,H,0.737546074373837
16538,H,0.7512762777041644
16539,H,0.782865035023895
16540,H,0.8409958196864501
16542,H,0.795157896157784
16545,H,0.7190385510129007
16550,H,0.7714884229226127
16551,H,0.80094358190694
16554,H,0.8283478770945221
16557,H,0.7504541218118823
16558,H,0.7762829362488303
16560,H,0.7886599703914607
16564,H,0.7924976983917801
16565,H,0.7858216691375622
16566,H,0.7717303124522524
16568,H,0.7017933246865868
16569,H,0.4995863206766464
16571,H,0.761679243373283
16573,H,0.8029905455384277
16575,H,0.7499207042311447
16577,H,0.7035286618901468
16579,H,0.7266106601007868
16580,H,0.7402966095150674
16583,H,0.8096699989231814
16585,H,0.7779013461125541
16587,H,0.813370600513891
16591,H,0.7889612163692205
16592,H,0.7557589965438376
16596,H,0.7585342872113199
16598,H,0.793214822667244
16600,H,0.764668523463317
16604,H,0.7631407525098207
16609,H,0.8204540446530417
16610,H,0.733094305845863
16613,H,0.7686451229284395
16614,H,0.6688531060190871
16616,H,0.7529284574876667
16619,H,0.7992255255918611
16621,H,0.7513947697845682
16624,H,0.7879292757028625
16625,H,0.7470839078193935
16627,H,0.746371774609551
16628,H,0.7540853855710837
16630,H,0.7799157246321055
16632,H,0.7581839445609085
16634,H,0.7081430678725498
16636,H,0.7683752853739655
16637,H,0.8286705096058237
16639,H,0.7832746436974655
16641,H,0.7957911035628058
16642,H,0.7650030904328046
16643,H,0.7650697355588468
16644,H,0.7766724264498173
16645,H,0.7924061740524377
16646,H,0.7666699839487242
16648,H,0.8395278855321645
16651,H,0.700526572074383
16652,H,0.8307546497397125
16655,H,0.7701297573754472
16658,H,0.7061399656776635
16660,H,0.7860429241478653
16661,H,0.8282700470513386
16664,H,0.755486479575891
16665,H,0.7511525862817571
16667,H,0.7890802791679469
16668,H,0.7773084778065255
16669,H,0.7651570197536585
16670,H,0.7978344834017976
16671,H,0.4718198290192767
16672,H,0.8281136662394644
16673,H,0.7464572867270206
16675,H,0.7709348796421419
16678,H,0.7468401288303236
16680,H,0.8152904848751352
16681,H,0.7455820273836983
16682,H,0.7881338909511698
16683,H,0.6814955020146001
16686,H,0.7542066311802377
16687,H,0.7471042264961343
16689,H,0.7679639424421583
16691,H,0.8291845229935267
16694,H,0.7323428838232047
16695,H,0.7560007563310169
16696,H,0.7976826544927963
16698,H,0.7695069744177492
16700,H,0.7687131928917217
16701,H,0.7706917374919268
16702,H,0.8314142720539028
16703,H,0.802026802840871
16706,H,0.7463469450140283
16707,H,0.8053548477104177
16708,H,0.7645361992046237
16709,H,0.7563989927517608
16713,H,0.813427264317094
16714,H,0.738632500017865
16716,H,0.7812851726062475
16720,H,0.7856764891389104
16721,H,0.7291140480014353
16722,H,0.7823214241760541
16723,H,0.7294164698852926
16724,H,0.7700150446350671
16725,H,0.7800666133543321
16727,H,0.7616194192087278
16728,H,0.7682876913364799
16734,H,0.7705258804016581
16736,H,0.7738478673121133
16738,H,0.8086648152807985
16742,H,0.7262095882823425
16745,H,0.5401093533360645
16746,H,0.7816348982483355
16748,H,0.7882012063681725
16752,H,0.809234267181509
16753,H,0.8239518334119595
16754,H,0.7938097840090367
16755,H,0.6568736109490457
16758,H,0.8371139980940164
16759,H,0.7857793092771317
16760,H,0.8031877169996733
16761,H,0.7118192984005519
16762,H,0.7853578443173319
16763,H,0.7521177716469308
16765,H,0.7966399935598508
16768,H,0.8147544056293554
16773,H,0.7932503323273493
16775,H,0.7642754605941234
16777,H,0.7406643045090494
16781,H,0.7605333864142042
16782,H,0.7646401984508611
16786,H,0.7406381197958753
16788,H,0.8093064603201735
16789,H,0.7626262175508289
16790,H,0.7685212695548587
16792,H,0.7414949340074939
16793,H,0.741240260327604
16794,H,0.7811000756117836
16795,H,0.8437667205890951
16796,H,0.7352911904720324
16797,H,0.7334551797814179
16801,H,0.8173759628142065
16802,H,0.8011209450484741
16803,H,0.769132504780319
16805,H,0.7446374583630524
16806,H,0.7780194206842048
16807,H,0.8288239351363959
16808,H,0.770616533043675
16809,H,0.8371873360786898
16811,H,0.7591827988012314
16815,H,0.8118128520054896
16816,H,0.7242921932435064
16817,H,0.7609932846389711
16818,H,0.8388209970187029
16819,H,0.7612433865466198
16821,H,0.7464926881937806
16822,H,0.8195646981040583
16823,H,0.8306798285632512
16829,H,0.7785367268402505
16831,H,0.8092338744052604
16834,H,0.7783297213895077
16837,H,0.7404959649650444
16838,H,0.7595111259207543
16840,H,0.7765023355563504
16841,H,0.7847102911800903
16843,H,0.8129793108263541
16844,H,0.8483885910000252
16852,H,0.7862185997122867
16854,H,0.8158750778342027
16855,H,0.8068331885194286
16857,H,0.8337396209425598
16858,H,0.7106763390480604
16859,H,0.7713551502233242
16862,H,0.7813835932954567
16863,H,0.7738322808558272
16864,H,0.8367959567322777
16866,H,0.7500865214529473
16869,H,0.7421386337469617
16870,H,0.7684571510225606
16873,H,0.7905368824384266
16874,H,0.7343667828291655
16876,H,0.8053437844190436
16877,H,0.4926521833776758
16879,H,0.7439350893382322
16880,H,0.8333053628756272
16886,H,0.6986529600952625
16888,H,0.8067424724326756
16889,H,0.7252861505772159
16890,H,0.7521784512242833
16891,H,0.7329710578986643
16893,H,0.7657978761234079
16894,H,0.760889028901902
16896,H,0.7742243927038673
16897,H,0.751002173121309
16898,H,0.7835684202404486
16899,H,0.767214098436079
16901,H,0.7818207367353381
16909,H,0.7758002502127928
16910,H,0.7923143601570889
16911,H,0.7996555358061895
16913,H,0.7684523746726059
16915,H,0.7602868495211005
16917,H,0.7481995868004577
16918,H,0.7604574141624783
16919,H,0.7459988854743079
16920,H,0.7799331878112363
16924,H,0.7696739999353885
16927,H,0.7540093070954785
16937,H,0.7361066813182626
16938,H,0.7322583096014841
